Address,Name,Colour,Grey,Green,Zoom,LATITUDE,LONGITUDE
Griffith Road Ipswich QLD 4305Australia,Ipswich Central State School,yellow,0.6885693042,0.01693620084,Local,152.768337,-27.621743
Jacaranda Street East Ipswich QLD 4305Australia,Ipswich East State School,yellow,0.3502572525,0.7512320578,Local,152.776929,-27.606886
Downs Street North Ipswich QLD 4305Australia,Ipswich North State School,yellow,0.5232372232,0.9634392514,Local,152.763337,-27.601856
2a Milford Street Ipswich QLD 4305Australia,Ipswich Special School,yellow,0.0003337123883,0.2117697863,Local,152.766603,-27.613986
1 Hunter Street Brassall QLD 4305Australia,Ipswich State High School,yellow,0.9352071887,0.3358257775,Local,152.746452,-27.59107
Cnr Omar & Tiger Streets West Ipswich QLD 4305Australia,Ipswich West Special School,yellow,0.4608109573,0.7596538754,Local,152.751844,-27.61952
Cnr Omar & Keogh Streets West Ipswich QLD 4305Australia,Ipswich West State School,yellow,0.4289188975,0.7921183741,Local,152.750672,-27.620742
2 Hawken Drive St Lucia QLD 4067Australia,Ironside State School,yellow,0.09789748861,0.8418945316,Local,152.995977,-27.500916
High Street Irvinebank QLD 4887Australia,Irvinebank State School,yellow,0.8769966931,0.5991528853,Local,145.204117,-17.426885
Walker Road Edmonton QLD 4869Australia,Isabella State School,yellow,0.3959911024,0.1198594967,Local,145.723113,-17.015655
3 Ridgway Street Childers QLD 4660Australia,Isis District State High School,yellow,0.6396798111,0.1012814714,Local,152.273974,-25.2331
14 St Helena Street Isisford QLD 4731Australia,Isisford State School,yellow,0.7388371764,0.4441155278,Local,144.439537,-24.260267
Lugg Street Bardon QLD 4065Australia,Ithaca Creek State School,yellow,0.2046162175,0.9586231163,Local,152.991328,-27.451296
Threeways Road Smoky Creek QLD 4702Australia,Jambin State School,yellow,0.03467464086,0.05586376427,Local,150.375125,-24.173892
35 Beanland Street Jamboree Heights QLD 4074Australia,Jamboree Heights State School,yellow,0.6995898817,0.752792595,Local,152.92896,-27.554888
109 Myall Street Gympie QLD 4570Australia,James Nash State High School,yellow,0.6712398311,0.8594818745,Local,152.656069,-26.175895
44 George Street Jandowae QLD 4410Australia,Jandowae Prep-10 State School,yellow,0.9051651751,0.8715150723,Local,151.112743,-26.779723
Rita Island Road Jarvisfield QLD 4807Australia,Jarvisfield State School,yellow,0.7015374192,0.6897879197,Local,147.46062,-19.600929
Pasteur Street Jericho QLD 4728Australia,Jericho State School,yellow,0.1998957932,0.6782608708,Local,146.129486,-23.604222
Mount Lindesay Highway Jimboomba QLD 4280Australia,Jimboomba State School,yellow,0.6075772356,0.8579912958,Local,153.026552,-27.829977
Dalby-Jandowae Road Jimbour East QLD 4406Australia,Jimbour State School,yellow,0.2076604419,0.8490104361,Local,151.21639,-26.963026
114 Burrendah Road Jindalee QLD 4074Australia,Jindalee State School,yellow,0.4668142551,0.9018992197,Local,152.934937,-27.529897
50 Cottontree Drive Narangba QLD 4504Australia,Jinibara State School,yellow,0.7848506968,0.4154870872,Local,152.949925,-27.181091
Scott Road Jondaryan QLD 4403Australia,Jondaryan State School,yellow,0.8548185258,0.388797121,Local,151.585812,-27.373065
21 McIntosh Creek Road Jones Hill QLD 4570Australia,Jones Hill State School,yellow,0.3845510909,0.4926711132,Local,152.667669,-26.229163
1141 Euluma Creek Road Julatten QLD 4871Australia,Julatten State School,yellow,0.3577407745,0.8235243195,Local,145.342147,-16.607776
Burke Street Julia Creek QLD 4823Australia,Julia Creek State School,yellow,0.7655153815,0.8881353621,Local,141.74635,-20.656879
50 Waldheim Street Annerley QLD 4103Australia,Junction Park State School,yellow,0.139428041,0.1996169223,Local,153.035399,-27.509908
11 Garrick Street Jundah QLD 4736Australia,Jundah State School,yellow,0.4756571731,0.7917195279,Local,143.06199,-24.830497
Messenger Street Kaimkillenbun QLD 4406Australia,Kaimkillenbun State School,yellow,0.6105838406,0.4979921121,Local,151.432011,-27.058298
McGeehan Street Kairi QLD 4872Australia,Kairi State School,yellow,0.5329365499,0.5262861297,Local,145.545944,-17.215185
Lilliesmere Road Brandon QLD 4808Australia,Kalamia State School,yellow,0.8811547938,0.4854989255,Local,147.417643,-19.518579
George Street Kalbar QLD 4309Australia,Kalbar State School,yellow,0.2509393976,0.9037784351,Local,152.623878,-27.942164
Bargara Road Kalkie QLD 4670Australia,Kalkie State School,yellow,0.3421665904,0.4947629381,Local,152.397447,-24.846446
139 School Road Kallangur QLD 4503Australia,Kallangur State School,yellow,0.2121090776,0.07552680321,Local,152.992878,-27.248737
84 Main Street Kandanga QLD 4570Australia,Kandanga State School,yellow,0.4195195707,0.4771028496,Local,152.680138,-26.387454
77 Arthur Summervilles Road Karalee QLD 4306Australia,Karalee State School,yellow,0.9785053331,0.891726384,Local,152.825435,-27.562695
Karara School Road Karara QLD 4352Australia,Karara State School,yellow,0.2697942765,0.5118998917,Local,151.565222,-28.20371
5 Yappar Street Karumba QLD 4891Australia,Karumba State School,yellow,0.2481280497,0.692236154,Local,140.840317,-17.482928
119 Sportsmans Parade Bokarina QLD 4575Australia,Kawana Waters State College,yellow,0.946906153,0.1286508653,Local,153.126435,-26.740976
Grevillea Street Kawungan QLD 4655Australia,Kawungan State School,yellow,0.8142589144,0.1393251561,Local,152.849605,-25.29725
Park Road Kedron QLD 4031Australia,Kedron State High School,yellow,0.3584872681,0.2520387568,Local,153.039774,-27.415376
Leckie Road Kedron QLD 4031Australia,Kedron State School,yellow,0.865936981,0.1727189635,Local,153.034837,-27.406408
Anne Street Southport QLD 4215Australia,Keebra Park State High School,yellow,0.1521626919,0.3157053791,Local,153.399326,-27.984785
Yvette Street Kelso QLD 4815Australia,Kelso State School,yellow,0.8795989877,0.4182756058,Local,146.726402,-19.388601
L'Estrange Terrace Kelvin Grove QLD 4059Australia,Kelvin Grove State College,yellow,0.5244274438,0.1070125613,Local,153.011869,-27.449719
3717 Maleny-Kenilworth Road Kenilworth QLD 4574Australia,Kenilworth State Community College,yellow,0.5950785901,0.4138469079,Local,152.725772,-26.599172
16 Kersley Road Kenmore QLD 4069Australia,Kenmore South State School,yellow,0.8286196766,0.2029297157,Local,152.943789,-27.518966
60 Aberfeldy Street Kenmore QLD 4069Australia,Kenmore State High School,yellow,0.3435737336,0.8293577112,Local,152.929695,-27.508328
2052 Moggill Road Kenmore QLD 4069Australia,Kenmore State School,yellow,0.7735242631,0.436287394,Local,152.938485,-27.508719
161 Kennedy Creek Road Kennedy QLD 4816Australia,Kennedy State School,yellow,0.3008541819,0.4528619997,Local,145.942143,-18.209287
Turpin Road Kentville QLD 4341Australia,Kentville State School,yellow,0.95043055,0.6919878901,Local,152.427272,-27.479026
Kepnock Road Kepnock QLD 4670Australia,Kepnock State High School,yellow,0.07589670488,0.0903115246,Local,152.377267,-24.876217
1325 Keppel Sands Road Keppel Sands QLD 4702Australia,Keppel Sands State School,yellow,0.4040065644,0.4743653755,Local,150.786362,-23.3276
2754 Anderleigh Road Kia Ora QLD 4570Australia,Kia-Ora State School,yellow,0.4132979862,0.6839990453,Local,152.777399,-26.028495
Seib Street Kilcoy QLD 4515Australia,Kilcoy State High School,yellow,0.9711414194,0.1097399216,Local,152.567279,-26.93974
47 Royston Street Kilcoy QLD 4515Australia,Kilcoy State School,yellow,0.6872309547,0.8931150161,Local,152.561848,-26.945613
190 East West Road Kilcummin QLD 4721Australia,Kilcummin State School,yellow,0.1519466507,0.1523111225,Local,147.546963,-22.407984
6 Council Street Kilkivan QLD 4600Australia,Kilkivan State School,yellow,0.2953726946,0.09958295918,Local,152.241373,-26.087733
Acacia Street Killarney QLD 4373Australia,Killarney P-10 State School,yellow,0.3483959972,0.5468885905,Local,152.297866,-28.341322
Floret Street Shailer Park QLD 4128Australia,Kimberley Park State School,yellow,0.02314756766,0.3033152094,Local,153.177399,-27.647368
Main Street Kin Kin QLD 4571Australia,Kin Kin State School,yellow,0.4086227197,0.3685581548,Local,152.871899,-26.262419
43 Hibiscus Avenue Kin Kora QLD 4680Australia,Kin Kora State School,yellow,0.941792371,0.6532577297,Local,151.253535,-23.878189
14034 Gore Highway Kindon QLD 4390Australia,Kindon State School,yellow,0.5486820352,0.5072343813,Local,150.73942,-28.0801
Toomey Street Kingaroy QLD 4610Australia,Kingaroy State High School,yellow,0.4281646418,0.4240687301,Local,151.832312,-26.542982
61 Alford Street Kingaroy QLD 4610Australia,Kingaroy State School,yellow,0.8886258324,0.4941511911,Local,151.833171,-26.540382
Goombungee Road Kingsthorpe QLD 4400Australia,Kingsthorpe State School,yellow,0.4498792977,0.09300268849,Local,151.814523,-27.47193
62-84 Bega Road Kingston QLD 4114Australia,Kingston State College,yellow,0.03602548228,0.7776943417,Local,153.112162,-27.664135
50 Juers Street Kingston QLD 4114Australia,Kingston State School,yellow,0.3462731772,0.7975480091,Local,153.111556,-27.659467
Kioma Road Kioma QLD 4498Australia,Kioma State School,yellow,0.3776178879,0.1475807288,Local,149.794011,-28.21724
400 Elizabeth Avenue Kippa-Ring QLD 4021Australia,Kippa-Ring State School,yellow,0.9538603456,0.8615927538,Local,153.086468,-27.230427
Hudson Street Kirwan QLD 4817Australia,Kirwan State High School,yellow,0.998538756,0.6792414576,Local,146.7339,-19.308901
21 Burnda Street Kirwan QLD 4817Australia,Kirwan State School,yellow,0.07435600058,0.2663697151,Local,146.733378,-19.299305
High Street Kogan QLD 4406Australia,Kogan State School,yellow,0.4386465833,0.5243663692,Local,150.757866,-27.038224
2297 Gin Gin Road South Kolan QLD 4670Australia,Kolan South State School,yellow,0.9640099879,0.9121588434,Local,152.17607,-24.934078
Bull Street Koumala QLD 4738Australia,Koumala State School,yellow,0.8167290689,0.1089207313,Local,149.243381,-21.607081
345 Kowanyama Street Kowanyama QLD 4892Australia,Kowanyama State School,yellow,0.7349059813,0.2677010565,Local,141.745196,-15.472102
Kruger Parade Bellbird Park QLD 4300Australia,Kruger State School,yellow,0.205923907,0.816544576,Local,152.874876,-27.628942
9 Beckman Street Kulpi QLD 4352Australia,Kulpi State School,yellow,0.3020453744,0.5365045235,Local,151.699922,-27.186593
Tallow Wood Drive Kuluin QLD 4558Australia,Kuluin State School,yellow,0.5274735474,0.03309813548,Local,153.057999,-26.659888
Bell Street Kumbia QLD 4610Australia,Kumbia State School,yellow,0.7844498535,0.7827008912,Local,151.651555,-26.693276
83 Alpita Street Kuraby QLD 4112Australia,Kuraby Special School,yellow,0.6449741661,0.507217796,Local,153.091322,-27.606221
1523 Beenleigh Road Kuraby QLD 4112Australia,Kuraby State School,yellow,0.07418034123,0.5538353199,Local,153.096214,-27.606868
260 Myola Road Kuranda QLD 4881Australia,Kuranda District State College,yellow,0.7875667222,0.342098594,Local,145.617492,-16.804496
Eacham Street Petrie QLD 4502Australia,Kurwongbah State School,yellow,0.6240838473,0.4139513065,Local,152.969074,-27.255658
Gordon Street Labrador QLD 4215Australia,Labrador State School,yellow,0.9080579119,0.5753207433,Local,153.402486,-27.942222
232 Patrick Street Laidley QLD 4341Australia,Laidley District State School,yellow,0.3732443446,0.4575568258,Local,152.395366,-27.623685
98 Alfred Street Laidley QLD 4341Australia,Laidley State High School,yellow,0.09074749097,0.2263896471,Local,152.404472,-27.636226
35 Lake Clarendon Road Lake Clarendon QLD 4343Australia,Lake Clarendon State School,yellow,0.1285273485,0.3135362733,Local,152.358283,-27.521656
Cnr Peninsula & Cooktown Development Roads Lakeland QLD 4871Australia,Lakeland State School,yellow,0.6637779646,0.8957600677,Local,144.856886,-15.856902
445 Paterson Street Lakes Creek QLD 4701Australia,Lakes Creek State School,yellow,0.6512723839,0.3677978754,Local,150.560058,-23.375945
41 Gympie Street North Landsborough QLD 4550Australia,Landsborough State School,yellow,0.2421108868,0.4844665111,Local,152.964576,-26.804064
Terminus Street Laura QLD 4892Australia,Laura State School,yellow,0.1601009449,0.9344236099,Local,144.446925,-15.557594
Todds Road Lawnton QLD 4501Australia,Lawnton State School,yellow,0.5297739219,0.3700841248,Local,152.974784,-27.281835
72 Samford Road Leichhardt QLD 4305Australia,Leichhardt State School,yellow,0.9539726089,0.8873152533,Local,152.736926,-27.624933
34 Peter Street Leyburn QLD 4365Australia,Leyburn State School,yellow,0.3438115821,0.4225951982,Local,151.578371,-28.013244
George Street Linville QLD 4306Australia,Linville State School,yellow,0.3840349222,0.8278062111,Local,152.278164,-26.847089
Glenlee Road Lochington QLD 4722Australia,Lochington State School,yellow,0.9874111391,0.5728384651,Local,147.524548,-23.943564
Puchewoo Street Lockhart River QLD 4892Australia,Lockhart State School,yellow,0.4584775194,0.2084357985,Local,143.344195,-12.785447
17 Zabel Road Lockrose QLD 4342Australia,Lockrose State School,yellow,0.7959651996,0.256569728,Local,152.460134,-27.493647
100 William Street Gatton QLD 4343Australia,Lockyer District State High School,yellow,0.9515147397,0.9590592033,Local,152.276977,-27.566932
133 Wembley Road Logan Central QLD 4114Australia,Logan City Special School,yellow,0.4073707061,0.9487638266,Local,153.102445,-27.642369
369-379 School Road Logan Reserve QLD 4133Australia,Logan Reserve State School,yellow,0.005785044055,0.06869242637,Local,153.114472,-27.714023
North Street Logan Village QLD 4207Australia,Logan Village State School,yellow,0.06665347186,0.1756398482,Local,153.106354,-27.765317
Wandilla Crescent Loganholme QLD 4129Australia,Loganholme State School,yellow,0.8668694512,0.264968929,Local,153.180642,-27.686306
Neridah Street Loganlea QLD 4131Australia,Loganlea State High School,yellow,0.06504657848,0.8459925686,Local,153.142384,-27.673715
Sir James Walker Drive Longreach QLD 4730Australia,Longreach School of Distance Education,yellow,0.5692959052,0.4028102312,Local,144.282598,-23.441361
34  Jabiru Street Longreach QLD 4730Australia,Longreach State High School,yellow,0.2349397026,0.4787652752,Local,144.261982,-23.438258
125 Ibis Street Longreach QLD 4730Australia,Longreach State School,yellow,0.1053094307,0.424890279,Local,144.245441,-23.441341
26 Richard Street Lota QLD 4179Australia,Lota State School,yellow,0.2746558913,0.9203998918,Local,153.186299,-27.469281
6 Collins Road Lower Tully QLD 4854Australia,Lower Tully State School,yellow,0.8508533987,0.7886990522,Local,146.000587,-17.995299
3077-3083 Lowmead Road Lowmead QLD 4676Australia,Lowmead State School,yellow,0.5608008018,0.4433529246,Local,151.744988,-24.524456
Prospect Street Lowood QLD 4311Australia,Lowood State High School,yellow,0.7976197922,0.06848835898,Local,152.582497,-27.467169
Peace Street Lowood QLD 4311Australia,Lowood State School,yellow,0.02096918601,0.6962661176,Local,152.581621,-27.46578
LOT 12 Lienassie Road Lundavra QLD 4390Australia,Lundavra State School,yellow,0.4456918562,0.03510837561,Local,149.982017,-28.070234
803 Gatton-Clifton Road Ma Ma Creek QLD 4347Australia,Ma Ma Creek State School,yellow,0.5858819669,0.8366333572,Local,152.190016,-27.628832
72-116 Paradise Road Slacks Creek QLD 4127Australia,Mabel Park State High School,yellow,0.04821543866,0.8927209556,Local,153.128856,-27.639652
Borman Street Slacks Creek QLD 4127Australia,Mabel Park State School,yellow,0.7175663018,0.3184062446,Local,153.126471,-27.643124
Blackwattle Street Macgregor QLD 4109Australia,MacGregor State High School,yellow,0.2677000439,0.5086014527,Local,153.076625,-27.566037
McCullough Street Macgregor QLD 4109Australia,MacGregor State School,yellow,0.518980529,0.2298324718,Local,153.067242,-27.572214
61 Machan Street Machans Beach QLD 4878Australia,Machans Beach State School,yellow,0.2029644059,0.4107180795,Local,145.744987,-16.852629
Alfred Street Mackay QLD 4740Australia,Mackay Central State School,yellow,0.9705244328,0.780923004,Local,149.181587,-21.145484
63 Mansfield Drive Beaconsfield QLD 4740Australia,Mackay District Special School,yellow,0.1764057132,0.04750409946,Local,149.170682,-21.094772
Valley Street North Mackay QLD 4740Australia,Mackay North State High School,yellow,0.9101647759,0.5252950048,Local,149.173895,-21.115653
Cnr Evans Avenue & Harvey Street North Mackay QLD 4740Australia,Mackay North State School,yellow,0.6331852791,0.3052144479,Local,149.184019,-21.122053
30 Rosewood Drive Rural View QLD 4740Australia,Mackay Northern Beaches State High School,yellow,0.4764446453,0.1677398018,Local,149.16162,-21.067097
123 Milton Street South Mackay QLD 4740Australia,Mackay State High School,yellow,0.9970877602,0.5604852865,Local,149.176751,-21.152514
Pinder Street West Mackay QLD 4740Australia,Mackay West State School,yellow,0.8674346645,0.3567159211,Local,149.161335,-21.15255
26 Vivaldi Place Mackenzie QLD 4156Australia,Mackenzie State Primary School,yellow,0.3522253552,0.6091917263,Local,153.122552,-27.545161
26 Vivaldi Place Mackenzie QLD 4156Australia,Mackenzie State Special School,yellow,0.4337229468,0.6900695998,Local,153.122552,-27.545161
79 Farrell Drive Macknade QLD 4850Australia,Macknade State School,yellow,0.3754217968,0.6574248439,Local,146.251864,-18.576707
145-155 High Central Road Macleay Island QLD 4184Australia,MacLeay Island State School,yellow,0.3198298398,0.2726359058,Local,153.359531,-27.618544
10-16 Mandalay Avenue Nelly Bay QLD 4819Australia,Magnetic Island State School,yellow,0.03102559032,0.1863863554,Local,146.851642,-19.15713
Maidavale Road Airville QLD 4807Australia,Maidavale State School,yellow,0.09597228319,0.5559760555,Local,147.359951,-19.602542
Memorial Drive Malanda QLD 4885Australia,Malanda State High School,yellow,0.1580659574,0.9102255025,Local,145.593435,-17.359076
24 Mary Street Malanda QLD 4885Australia,Malanda State School,yellow,0.08089212074,0.8633572271,Local,145.594639,-17.348945
50 Bunya Street Maleny QLD 4552Australia,Maleny State High School,yellow,0.2290785356,0.2343193748,Local,152.856977,-26.765728
16 Bunya Street Maleny QLD 4552Australia,Maleny State School,yellow,0.3465015929,0.9571833374,Local,152.855331,-26.760792
Bonnet Parade Mango Hill QLD 4509Australia,Mango Hill State School,yellow,0.2405926775,0.5912246319,Local,153.033463,-27.24308
63 Ernest Street Manly QLD 4179Australia,Manly State School,yellow,0.7163878748,0.2414364846,Local,153.181338,-27.458056
226 Manly Road Manly West QLD 4179Australia,Manly West State School,yellow,0.9071856057,0.7825044914,Local,153.174284,-27.469024
Corner Broadwater & Ham Road Mansfield QLD 4122Australia,Mansfield State High School,yellow,0.4227583761,0.7082906161,Local,153.105821,-27.545492
174 Ham Road Mansfield QLD 4122Australia,Mansfield State School,yellow,0.07417303461,0.9868625769,Local,153.105369,-27.542384
Flaxton Drive Mapleton QLD 4560Australia,Mapleton State School,yellow,0.4701970185,0.535910002,Local,152.865869,-26.625956
Louisa Street Marburg QLD 4346Australia,Marburg State School,yellow,0.5384200414,0.4084904995,Local,152.59393,-27.56242
Jasper Street Mareeba QLD 4880Australia,Mareeba State High School,yellow,0.1696407078,0.3235475505,Local,145.416363,-16.995838
Constance Street Mareeba QLD 4880Australia,Mareeba State School,yellow,0.2724197257,0.6342634977,Local,145.424901,-16.991951
137 Anzac Avenue Marian QLD 4753Australia,Marian State School,yellow,0.7522748778,0.3104084727,Local,148.958573,-21.145433
Magog Road Marlborough QLD 4705Australia,Marlborough State School,yellow,0.3837015427,0.6443946673,Local,149.895019,-22.811887
Rogers Street Marmor QLD 4702Australia,Marmor State School,yellow,0.4505852925,0.5663472552,Local,150.707939,-23.680011
160 Maroochydore Road Maroochydore QLD 4558Australia,Maroochydore State High School,yellow,0.00979502409,0.07838501016,Local,153.075545,-26.654744
56-68 Primary School Court Maroochydore QLD 4558Australia,Maroochydore State School,yellow,0.9425929227,0.06531708693,Local,153.084579,-26.652948
2772 Boonah-Rathdowney Road Maroon QLD 4310Australia,Maroon State School,yellow,0.7483889887,0.7965828296,Local,152.713738,-28.171608
31 Duke Stehbens Road Maroondan QLD 4671Australia,Maroondan State School,yellow,0.5953375428,0.7565924921,Local,152.014365,-24.96846
106-130 Muchow Road Waterford West QLD 4133Australia,Marsden State High School,yellow,0.1529898581,0.9973930321,Local,153.111421,-27.684754
Hickory Street Marsden QLD 4132Australia,Marsden State School,yellow,0.514964751,0.234137281,Local,153.104097,-27.68469
Kurts Street Holland Park West QLD 4121Australia,Marshall Road State School,yellow,0.2862975551,0.1511528991,Local,153.058468,-27.525289
15 Edward Street Imbil QLD 4570Australia,Mary Valley State College,yellow,0.01331013871,0.3710920283,Local,152.679247,-26.461766
471 Kent Street Maryborough QLD 4650Australia,Maryborough Central State School,yellow,0.3166804653,0.7939179447,Local,152.69949,-25.535469
164 Woodstock Street Maryborough QLD 4650Australia,Maryborough Special School,yellow,0.7346636868,0.3342062839,Local,152.695592,-25.517469
Kent Street Maryborough QLD 4650Australia,Maryborough State High School,yellow,0.667546324,0.7878777521,Local,152.69756,-25.534425
149 North Street Maryborough QLD 4650Australia,Maryborough West State School,yellow,0.35143607,0.7221426433,Local,152.69457,-25.523749
81 Taylor Street Maryvale QLD 4370Australia,Maryvale State School,yellow,0.2850685637,0.9998482747,Local,152.242009,-28.067458
Paget Street Carina QLD 4152Australia,Mayfield State School,yellow,0.4337380026,0.1819310571,Local,153.092362,-27.483944
69273 Bruce Highway Fishery Falls QLD 4871Australia,McDonnell Creek State School,yellow,0.1766427808,0.4752638211,Local,145.897307,-17.196629
1018 Rode Road Mcdowall QLD 4053Australia,McDowall State School,yellow,0.8254226876,0.7494537784,Local,152.98995,-27.388021
322 McIlwraith Road Mcilwraith QLD 4671Australia,McIlwraith State School,yellow,0.4906116065,0.09231829641,Local,151.999318,-25.008553
Sara Street Meandarra QLD 4422Australia,Meandarra State School,yellow,0.6179302721,0.3326923769,Local,149.882227,-27.324019
Mena Creek Road Mena Creek QLD 4871Australia,Mena Creek State School,yellow,0.05721022408,0.3693817902,Local,145.955503,-17.654747
214 Parklands Boulevard Meridan Plains QLD 4551Australia,Meridan State College,yellow,0.6033128625,0.2105703488,Local,153.102885,-26.773775
Bergl Street Bowen QLD 4805Australia,Merinda State School,yellow,0.4913491568,0.5685457217,Local,148.163654,-20.020156
10 School Road Meringandan West QLD 4352Australia,Meringandan State School,yellow,0.9091068569,0.1555757678,Local,151.905023,-27.430377
Dunlop Court Mermaid Waters QLD 4218Australia,Merrimac State High School,yellow,0.6697647002,0.4891253143,Local,153.416317,-28.039803
2 Boowaggan Road Merrimac QLD 4226Australia,Merrimac State School,yellow,0.3702594277,0.8049507487,Local,153.376669,-28.041257
Miallo Bamboo Creek Road Miallo QLD 4873Australia,Miallo State School,yellow,0.6382317336,0.3771757815,Local,145.376152,-16.388888
2137-2205 Gold Coast Highway Miami QLD 4220Australia,Miami State High School,yellow,0.07710397993,0.203085328,Local,153.437899,-28.062823
18-36 Oceanic Drive Mermaid Waters QLD 4218Australia,Miami State School,yellow,0.7789473625,0.1905544204,Local,153.426091,-28.059638
Cnr Sumners Road & Macfarlane Street Middle Park QLD 4074Australia,Middle Park State School,yellow,0.4534194271,0.01685553358,Local,152.917175,-27.559487
203 Spring Street Middle Ridge QLD 4350Australia,Middle Ridge State School,yellow,0.3738583087,0.05378776898,Local,151.956495,-27.601717
James Randell Drive Middlemount QLD 4746Australia,Middlemount Community School,yellow,0.1648965305,0.7859965493,Local,148.700813,-22.810863
Pine Street Miles QLD 4415Australia,Miles State High School,yellow,0.5366186785,0.1129794305,Local,150.185136,-26.653516
Constance Street Miles QLD 4415Australia,Miles State School,yellow,0.1358739956,0.7122036069,Local,150.185634,-26.656815
1 Beech Street Millaa Millaa QLD 4886Australia,Millaa Millaa State School,yellow,0.8540288253,0.1582205781,Local,145.610159,-17.512725
Cunningham Street Millaroo QLD 4807Australia,Millaroo State School,yellow,0.9609958243,0.9135048374,Local,147.280664,-20.05814
Cnr Bluff & Phillipson Roads Millchester QLD 4820Australia,Millchester State School,yellow,0.9772207074,0.3194420692,Local,146.275344,-20.0891
19 Simmons Street Millmerran QLD 4357Australia,Millmerran State School,yellow,0.03848065591,0.7745518515,Local,151.265453,-27.878235
335 Milman Road Milman QLD 4702Australia,Milman State School,yellow,0.8335178222,0.8613732726,Local,150.408623,-23.106002
Parker Street Chelmer QLD 4068Australia,Milpera State High School,yellow,0.8229827831,0.008825335593,Local,152.977559,-27.514033
Bayswater Street Milton QLD 4064Australia,Milton State School,yellow,0.09181374435,0.6042495762,Local,152.998573,-27.466889
1032 Lowood-Minden Road Minden QLD 4311Australia,Minden State School,yellow,0.6985637298,0.3153545478,Local,152.544156,-27.554762
Cnr Walkers Road & Minimbah Drive Morayfield QLD 4506Australia,Minimbah State School,yellow,0.007475514274,0.7791369273,Local,152.924326,-27.110796
Augusta Street Mirani QLD 4754Australia,Mirani State High School,yellow,0.1060822871,0.0604010632,Local,148.862371,-21.157627
12 Maud Street Mirani QLD 4754Australia,Mirani State School,yellow,0.7971934549,0.1902184479,Local,148.861984,-21.161463
15 Roe Street Miriam Vale QLD 4677Australia,Miriam Vale State School,yellow,0.7243495815,0.2436589293,Local,151.561627,-24.329777
3 Whitman Street Mirriwinni QLD 4871Australia,Mirriwinni State School,yellow,0.2498626248,0.4011143352,Local,145.909769,-17.4022
Webb Road Wongaling Beach QLD 4852Australia,Mission Beach State School,yellow,0.700685724,0.1188747851,Local,146.092576,-17.90429
6652 Clermont Alpha Road Clermont QLD 4721Australia,Mistake Creek State School,yellow,0.3664948364,0.2882838439,Local,147.083309,-22.988983
105 Cambridge Street Mitchell QLD 4465Australia,Mitchell State School,yellow,0.1540525777,0.2303928229,Local,147.97152,-26.488567
Kedron Avenue Mitchelton QLD 4053Australia,Mitchelton Special School,yellow,0.440325108,0.711783145,Local,152.975668,-27.413026
754 Samford Road Mitchelton QLD 4053Australia,Mitchelton State High School,yellow,0.4327271236,0.2999816456,Local,152.965912,-27.410488
47 Glen Retreat Road Mitchelton QLD 4053Australia,Mitchelton State School,yellow,0.137689299,0.2421310089,Local,152.969747,-27.413166
892 Barambah Road Moffatdale QLD 4605Australia,Moffatdale State School,yellow,0.8985183103,0.3524010131,Local,152.011754,-26.305954
3417 Moggill Road Moggill QLD 4070Australia,Moggill State School,yellow,0.8209150487,0.8517595365,Local,152.877617,-27.569261
220 Brisbane Road Monkland QLD 4570Australia,Monkland State School,yellow,0.3308198489,0.7035183207,Local,152.685981,-26.213842
2199 Monogorilby Road Monogorilby QLD 4626Australia,Monogorilby State School,yellow,0.5663809873,0.2305047957,Local,151.00847,-26.05484
Mouatt Street Monto QLD 4630Australia,Monto State High School,yellow,0.3963301385,0.9513863183,Local,151.118564,-24.869915
3 Leichhardt Street Monto QLD 4630Australia,Monto State School,yellow,0.07406406292,0.916817842,Local,151.118232,-24.867866
Main Street Montville QLD 4560Australia,Montville State School,yellow,0.01405964161,0.908544966,Local,152.893077,-26.688654
Cnr Meta & Douglas Streets Mooloolaba QLD 4557Australia,Mooloolaba State School,yellow,0.9393087332,0.749853813,Local,153.113718,-26.678458
King Road Mooloolah Valley QLD 4553Australia,Mooloolah State School,yellow,0.8602853193,0.49291171,Local,152.958259,-26.769062
11305 Moonie Highway Moonie QLD 4406Australia,Moonie State School,yellow,0.5632153458,0.2423231086,Local,150.373238,-27.713809
14 Murdochs Linking Road Moore Park Beach QLD 4670Australia,Moore Park Beach State School,yellow,0.7044003913,0.9549766032,Local,152.255222,-24.709673
Sherley Street Moorooka QLD 4105Australia,Moorooka State School,yellow,0.3149598862,0.3499652157,Local,153.02397,-27.535704
4 Williams Street Moranbah QLD 4744Australia,Moranbah East State School,yellow,0.7441471195,0.4606196349,Local,148.063356,-22.005128
Mills Avenue Moranbah QLD 4744Australia,Moranbah State High School,yellow,0.4275206679,0.7707323165,Local,148.059443,-22.000422
Belyando Avenue Moranbah QLD 4744Australia,Moranbah State School,yellow,0.6175090737,0.9717196047,Local,148.047863,-21.99847
107 Graham Road Morayfield QLD 4506Australia,Morayfield East State School,yellow,0.5077019578,0.3452464894,Local,152.966994,-27.116828
Visentin Road Morayfield QLD 4506Australia,Morayfield State High School,yellow,0.3085789016,0.5708250731,Local,152.953373,-27.109046
196-230 Morayfield Road Morayfield QLD 4506Australia,Morayfield State School,yellow,0.4720085036,0.3498207031,Local,152.947224,-27.106524
